,Unnamed: 0,cnd,sub,cue,block,level_4,p,nll,bic,model,best_model
19539,19539,ii2cr,105,0,2,2,49.96967572162728,40.627093757111616,95.40968412810852,nll_glc_1,nll_uniy_0
19540,19540,ii2cr,105,0,2,0,99.94586021407456,15.921006844049357,45.99751030198399,nll_gcc_eq_0,nll_uniy_0
19541,19541,ii2cr,105,0,2,1,49.539355589977674,15.921006844049357,45.99751030198399,nll_gcc_eq_0,nll_uniy_0
19542,19542,ii2cr,105,0,2,2,14.694704416427133,15.921006844049357,45.99751030198399,nll_gcc_eq_0,nll_uniy_0
19543,19543,ii2cr,105,0,2,0,99.99022479623206,15.9184965584241,45.99248973073348,nll_gcc_eq_1,nll_uniy_0
19544,19544,ii2cr,105,0,2,1,49.58463971195795,15.9184965584241,45.99248973073348,nll_gcc_eq_1,nll_uniy_0
19545,19545,ii2cr,105,0,2,2,14.681499792947207,15.9184965584241,45.99248973073348,nll_gcc_eq_1,nll_uniy_0
19546,19546,ii2cr,105,0,2,0,0.00227510116233276,18.449128005299762,51.053752624484794,nll_gcc_eq_2,nll_uniy_0
19547,19547,ii2cr,105,0,2,1,48.019770993870665,18.449128005299762,51.053752624484794,nll_gcc_eq_2,nll_uniy_0
19548,19548,ii2cr,105,0,2,2,14.318738095180544,18.449128005299762,51.053752624484794,nll_gcc_eq_2,nll_uniy_0
19549,19549,ii2cr,105,0,2,0,99.99816190404788,15.918674668136141,45.992845950157566,nll_gcc_eq_3,nll_uniy_0
19550,19550,ii2cr,105,0,2,1,49.68567173262535,15.918674668136141,45.992845950157566,nll_gcc_eq_3,nll_uniy_0
19551,19551,ii2cr,105,0,2,2,14.616052461512652,15.918674668136141,45.992845950157566,nll_gcc_eq_3,nll_uniy_0
19552,19552,ii2cr,105,0,3,0,52.06018685475554,43.59802023241495,96.6330382074201,nll_unix_0,nll_uniy_0
19553,19553,ii2cr,105,0,3,1,49.99803256134465,43.59802023241495,96.6330382074201,nll_unix_0,nll_uniy_0
19554,19554,ii2cr,105,0,3,0,47.10166569447448,46.69678084816677,102.83055943892371,nll_unix_1,nll_uniy_0
19555,19555,ii2cr,105,0,3,1,49.996137585963666,46.69678084816677,102.83055943892371,nll_unix_1,nll_uniy_0
19556,19556,ii2cr,105,0,3,0,52.62958715192497,23.291373008742074,56.01974376007435,nll_uniy_0,nll_uniy_0
19557,19557,ii2cr,105,0,3,1,24.85391763529933,23.291373008742074,56.01974376007435,nll_uniy_0,nll_uniy_0
19558,19558,ii2cr,105,0,3,0,47.4620367849051,63.773766883884285,136.98453151035878,nll_uniy_1,nll_uniy_0
19559,19559,ii2cr,105,0,3,1,49.999820694161386,63.773766883884285,136.98453151035878,nll_uniy_1,nll_uniy_0
19560,19560,ii2cr,105,0,3,0,0.100203693980367,23.097430250089875,60.350357114065034,nll_glc_0,nll_uniy_0
19561,19561,ii2cr,105,0,3,1,-57.20208708930323,23.097430250089875,60.350357114065034,nll_glc_0,nll_uniy_0
19562,19562,ii2cr,105,0,3,2,24.41539177173445,23.097430250089875,60.350357114065034,nll_glc_0,nll_uniy_0
19563,19563,ii2cr,105,0,3,0,-0.9999999964917752,43.61005887947747,101.37561437284023,nll_glc_1,nll_uniy_0
19564,19564,ii2cr,105,0,3,1,53.44423753348381,43.61005887947747,101.37561437284023,nll_glc_1,nll_uniy_0
19565,19565,ii2cr,105,0,3,2,49.977596597530756,43.61005887947747,101.37561437284023,nll_glc_1,nll_uniy_0
19566,19566,ii2cr,105,0,3,0,99.9979414803884,25.434012058779697,65.02352073144468,nll_gcc_eq_0,nll_uniy_0
19567,19567,ii2cr,105,0,3,1,54.89040659722446,25.434012058779697,65.02352073144468,nll_gcc_eq_0,nll_uniy_0
19568,19568,ii2cr,105,0,3,2,23.420530441155694,25.434012058779697,65.02352073144468,nll_gcc_eq_0,nll_uniy_0
19569,19569,ii2cr,105,0,3,0,99.99919461033001,25.433591021456593,65.02267865679846,nll_gcc_eq_1,nll_uniy_0
19570,19570,ii2cr,105,0,3,1,55.04937721345886,25.433591021456593,65.02267865679846,nll_gcc_eq_1,nll_uniy_0
19571,19571,ii2cr,105,0,3,2,23.733226454372243,25.433591021456593,65.02267865679846,nll_gcc_eq_1,nll_uniy_0
19572,19572,ii2cr,105,0,3,0,0.01632105587356847,25.362699404895643,64.88089542367658,nll_gcc_eq_2,nll_uniy_0
19573,19573,ii2cr,105,0,3,1,55.59852201692584,25.362699404895643,64.88089542367658,nll_gcc_eq_2,nll_uniy_0
19574,19574,ii2cr,105,0,3,2,22.701418357691537,25.362699404895643,64.88089542367658,nll_gcc_eq_2,nll_uniy_0
19575,19575,ii2cr,105,0,3,0,99.96798967842872,25.43724461090004,65.02998583568537,nll_gcc_eq_3,nll_uniy_0
19576,19576,ii2cr,105,0,3,1,54.85594367629222,25.43724461090004,65.02998583568537,nll_gcc_eq_3,nll_uniy_0
19577,19577,ii2cr,105,0,3,2,23.59574877463228,25.43724461090004,65.02998583568537,nll_gcc_eq_3,nll_uniy_0
19578,19578,ii2cr,105,0,4,0,48.566123608240325,42.66020966849181,94.7574170795738,nll_unix_0,nll_uniy_0
19579,19579,ii2cr,105,0,4,1,49.99991731967648,42.66020966849181,94.7574170795738,nll_unix_0,nll_uniy_0
19580,19580,ii2cr,105,0,4,0,51.85792998121135,47.671488143625005,104.7799740298402,nll_unix_1,nll_uniy_0
19581,19581,ii2cr,105,0,4,1,49.99933641324301,47.671488143625005,104.7799740298402,nll_unix_1,nll_uniy_0
19582,19582,ii2cr,105,0,4,0,47.489167705381014,28.008271580159747,65.45354090290968,nll_uniy_0,nll_uniy_0
19583,19583,ii2cr,105,0,4,1,32.81620647304018,28.008271580159747,65.45354090290968,nll_uniy_0,nll_uniy_0
19584,19584,ii2cr,105,0,4,0,51.77695295474955,61.206730951434814,131.8504596454598,nll_uniy_1,nll_uniy_0
19585,19585,ii2cr,105,0,4,1,49.99843324321925,61.206730951434814,131.8504596454598,nll_uniy_1,nll_uniy_0
19586,19586,ii2cr,105,0,4,0,0.14187628448707534,27.71300106713551,69.58149874815629,nll_glc_0,nll_uniy_0
19587,19587,ii2cr,105,0,4,1,-53.76566318972675,27.71300106713551,69.58149874815629,nll_glc_0,nll_uniy_0
19588,19588,ii2cr,105,0,4,2,32.364515831773126,27.71300106713551,69.58149874815629,nll_glc_0,nll_uniy_0
19589,19589,ii2cr,105,0,4,0,-0.9999997585624756,42.672707152978994,99.50091091984324,nll_glc_1,nll_uniy_0
19590,19590,ii2cr,105,0,4,1,48.190254557688284,42.672707152978994,99.50091091984324,nll_glc_1,nll_uniy_0
19591,19591,ii2cr,105,0,4,2,49.990122991402046,42.672707152978994,99.50091091984324,nll_glc_1,nll_uniy_0
19592,19592,ii2cr,105,0,4,0,99.99572665795164,30.591088287189823,75.33767318826493,nll_gcc_eq_0,nll_uniy_0
19593,19593,ii2cr,105,0,4,1,52.21634811999843,30.591088287189823,75.33767318826493,nll_gcc_eq_0,nll_uniy_0
19594,19594,ii2cr,105,0,4,2,33.18293449850731,30.591088287189823,75.33767318826493,nll_gcc_eq_0,nll_uniy_0
19595,19595,ii2cr,105,0,4,0,99.9769334792,30.590576664861807,75.3366499436089,nll_gcc_eq_1,nll_uniy_0
19596,19596,ii2cr,105,0,4,1,51.82736301708067,30.590576664861807,75.3366499436089,nll_gcc_eq_1,nll_uniy_0
19597,19597,ii2cr,105,0,4,2,32.968551498413376,30.590576664861807,75.3366499436089,nll_gcc_eq_1,nll_uniy_0
19598,19598,ii2cr,105,0,4,0,0.02492102194823076,29.62567515188047,73.40684691764622,nll_gcc_eq_2,nll_uniy_0
19599,19599,ii2cr,105,0,4,1,53.08554178628088,29.62567515188047,73.40684691764622,nll_gcc_eq_2,nll_uniy_0
19600,19600,ii2cr,105,0,4,2,27.322303943705048,29.62567515188047,73.40684691764622,nll_gcc_eq_2,nll_uniy_0
19601,19601,ii2cr,105,0,4,0,99.99965816939968,30.588035728732628,75.33156807135055,nll_gcc_eq_3,nll_uniy_0
19602,19602,ii2cr,105,0,4,1,51.7092783941314,30.588035728732628,75.33156807135055,nll_gcc_eq_3,nll_uniy_0
19603,19603,ii2cr,105,0,4,2,32.94436335585908,30.588035728732628,75.33156807135055,nll_gcc_eq_3,nll_uniy_0
19604,19604,ii2cr,105,0,5,0,62.6242779839017,45.53970758402972,100.51641291064965,nll_unix_0,nll_uniy_0
19605,19605,ii2cr,105,0,5,1,49.99835470140043,45.53970758402972,100.51641291064965,nll_unix_0,nll_uniy_0
19606,19606,ii2cr,105,0,5,0,37.15357217631064,42.64591639634639,94.72883053528295,nll_unix_1,nll_uniy_0
19607,19607,ii2cr,105,0,5,1,49.99453132544581,42.64591639634639,94.72883053528295,nll_unix_1,nll_uniy_0
19608,19608,ii2cr,105,0,5,0,58.92371825741685,18.203038081595015,45.84307390578022,nll_uniy_0,nll_uniy_0
19609,19609,ii2cr,105,0,5,1,18.723957835713726,18.203038081595015,45.84307390578022,nll_uniy_0,nll_uniy_0
19610,19610,ii2cr,105,0,5,0,38.97983500946866,64.29658944579987,138.03017663418993,nll_uniy_1,nll_uniy_0
19611,19611,ii2cr,105,0,5,1,49.999568773621036,64.29658944579987,138.03017663418993,nll_uniy_1,nll_uniy_0
19612,19612,ii2cr,105,0,5,0,-0.0928913740798376,17.978847387588047,50.11319138906136,nll_glc_0,nll_uniy_0
19613,19613,ii2cr,105,0,5,1,-53.99458312315107,17.978847387588047,50.11319138906136,nll_glc_0,nll_uniy_0
19614,19614,ii2cr,105,0,5,2,18.343085332736305,17.978847387588047,50.11319138906136,nll_glc_0,nll_uniy_0
19615,19615,ii2cr,105,0,5,0,0.9999999161051132,42.65968445538005,99.47486552464537,nll_glc_1,nll_uniy_0
19616,19616,ii2cr,105,0,5,1,-36.728121839823714,42.65968445538005,99.47486552464537,nll_glc_1,nll_uniy_0
19617,19617,ii2cr,105,0,5,2,49.97653765707372,42.65968445538005,99.47486552464537,nll_glc_1,nll_uniy_0
19618,19618,ii2cr,105,0,5,0,99.99176898233864,20.938019514445397,56.03153564277607,nll_gcc_eq_0,nll_uniy_0
19619,19619,ii2cr,105,0,5,1,60.28246084675106,20.938019514445397,56.03153564277607,nll_gcc_eq_0,nll_uniy_0
19620,19620,ii2cr,105,0,5,2,16.771040195116438,20.938019514445397,56.03153564277607,nll_gcc_eq_0,nll_uniy_0
19621,19621,ii2cr,105,0,5,0,99.99972640913595,20.936093176408626,56.027682966702535,nll_gcc_eq_1,nll_uniy_0
19622,19622,ii2cr,105,0,5,1,60.28633658287188,20.936093176408626,56.027682966702535,nll_gcc_eq_1,nll_uniy_0
19623,19623,ii2cr,105,0,5,2,16.745863129545246,20.936093176408626,56.027682966702535,nll_gcc_eq_1,nll_uniy_0
19624,19624,ii2cr,105,0,5,0,0.017232237767949243,21.1880973623454,56.53169133857608,nll_gcc_eq_2,nll_uniy_0
19625,19625,ii2cr,105,0,5,1,60.01732878735976,21.1880973623454,56.53169133857608,nll_gcc_eq_2,nll_uniy_0
19626,19626,ii2cr,105,0,5,2,17.791648971883983,21.1880973623454,56.53169133857608,nll_gcc_eq_2,nll_uniy_0
19627,19627,ii2cr,105,0,5,0,99.99040741927736,20.938056342993182,56.03160929987165,nll_gcc_eq_3,nll_uniy_0
19628,19628,ii2cr,105,0,5,1,60.202371033816156,20.938056342993182,56.03160929987165,nll_gcc_eq_3,nll_uniy_0
19629,19629,ii2cr,105,0,5,2,16.761696174903733,20.938056342993182,56.03160929987165,nll_gcc_eq_3,nll_uniy_0
19630,19630,ii2cr,105,1,1,0,56.91164139902956,43.075453500486354,95.58790474356293,nll_unix_0,nll_uniy_1
19631,19631,ii2cr,105,1,1,1,49.99957759967838,43.075453500486354,95.58790474356293,nll_unix_0,nll_uniy_1
19632,19632,ii2cr,105,1,1,0,43.072037472340966,46.642966004308484,102.72292975120716,nll_unix_1,nll_uniy_1
19633,19633,ii2cr,105,1,1,1,49.99801914200194,46.642966004308484,102.72292975120716,nll_unix_1,nll_uniy_1
19634,19634,ii2cr,105,1,1,0,56.35958428473954,58.44598856061604,126.32897486382222,nll_uniy_0,nll_uniy_1
19635,19635,ii2cr,105,1,1,1,49.99719904792655,58.44598856061604,126.32897486382222,nll_uniy_0,nll_uniy_1
19636,19636,ii2cr,105,1,1,0,42.247135438162104,30.95936433135871,71.35572640530759,nll_uniy_1,nll_uniy_1
19637,19637,ii2cr,105,1,1,1,41.29893484401378,30.95936433135871,71.35572640530759,nll_uniy_1,nll_uniy_1
19638,19638,ii2cr,105,1,1,0,0.9999999093385809,43.08277608277587,100.32104877943705,nll_glc_0,nll_uniy_1
19639,19639,ii2cr,105,1,1,1,-56.75402180540724,43.08277608277587,100.32104877943705,nll_glc_0,nll_uniy_1
19640,19640,ii2cr,105,1,1,2,49.994483945385866,43.08277608277587,100.32104877943705,nll_glc_0,nll_uniy_1
19641,19641,ii2cr,105,1,1,0,-0.12353403971029953,30.819530453814693,75.79455752151465,nll_glc_1,nll_uniy_1
19642,19642,ii2cr,105,1,1,1,-35.593619112878926,30.819530453814693,75.79455752151465,nll_glc_1,nll_uniy_1
19643,19643,ii2cr,105,1,1,2,40.941509234193305,30.819530453814693,75.79455752151465,nll_glc_1,nll_uniy_1
19644,19644,ii2cr,105,1,1,0,69.87217048542405,48.10504751103842,110.36559163596212,nll_gcc_eq_0,nll_uniy_1
19645,19645,ii2cr,105,1,1,1,99.98399788158994,48.10504751103842,110.36559163596212,nll_gcc_eq_0,nll_uniy_1
19646,19646,ii2cr,105,1,1,2,49.992312993231,48.10504751103842,110.36559163596212,nll_gcc_eq_0,nll_uniy_1
19647,19647,ii2cr,105,1,1,0,69.53871385992989,48.10507522886258,110.36564707161043,nll_gcc_eq_1,nll_uniy_1
19648,19648,ii2cr,105,1,1,1,99.9747744338497,48.10507522886258,110.36564707161043,nll_gcc_eq_1,nll_uniy_1
19649,19649,ii2cr,105,1,1,2,49.99774493987225,48.10507522886258,110.36564707161043,nll_gcc_eq_1,nll_uniy_1
19650,19650,ii2cr,105,1,1,0,27.26342527326741,50.19217142797171,114.53983946982868,nll_gcc_eq_2,nll_uniy_1
19651,19651,ii2cr,105,1,1,1,99.99502479754604,50.19217142797171,114.53983946982868,nll_gcc_eq_2,nll_uniy_1
19652,19652,ii2cr,105,1,1,2,49.9950405173765,50.19217142797171,114.53983946982868,nll_gcc_eq_2,nll_uniy_1
19653,19653,ii2cr,105,1,1,0,69.77736769680389,48.10722018951694,110.36993699291918,nll_gcc_eq_3,nll_uniy_1
19654,19654,ii2cr,105,1,1,1,99.9951825162293,48.10722018951694,110.36993699291918,nll_gcc_eq_3,nll_uniy_1
19655,19655,ii2cr,105,1,1,2,49.97387089447755,48.10722018951694,110.36993699291918,nll_gcc_eq_3,nll_uniy_1
19656,19656,ii2cr,105,1,2,0,62.016245240071534,47.82725128798102,105.09150031855222,nll_unix_0,nll_uniy_1
19657,19657,ii2cr,105,1,2,1,49.999010227838774,47.82725128798102,105.09150031855222,nll_unix_0,nll_uniy_1
19658,19658,ii2cr,105,1,2,0,37.04624201671544,40.42852078806365,90.2940393187175,nll_unix_1,nll_uniy_1
19659,19659,ii2cr,105,1,2,1,49.998080305889,40.42852078806365,90.2940393187175,nll_unix_1,nll_uniy_1
19660,19660,ii2cr,105,1,2,0,59.632205200004385,62.41062687108189,134.25825148475394,nll_uniy_0,nll_uniy_1
19661,19661,ii2cr,105,1,2,1,49.999727447647494,62.41062687108189,134.25825148475394,nll_uniy_0,nll_uniy_1
19662,19662,ii2cr,105,1,2,0,41.04074939356613,23.478665524635087,56.39432879186035,nll_uniy_1,nll_uniy_1
19663,19663,ii2cr,105,1,2,1,26.678949016033418,23.478665524635087,56.39432879186035,nll_uniy_1,nll_uniy_1
19664,19664,ii2cr,105,1,2,0,-0.9999998726982372,40.44099054272582,95.03747769933693,nll_glc_0,nll_uniy_1
19665,19665,ii2cr,105,1,2,1,37.706412569792406,40.44099054272582,95.03747769933693,nll_glc_0,nll_uniy_1
19666,19666,ii2cr,105,1,2,2,49.98894153190359,40.44099054272582,95.03747769933693,nll_glc_0,nll_uniy_1
19667,19667,ii2cr,105,1,2,0,0.19954379619767024,22.839727566444655,59.8349517467746,nll_glc_1,nll_uniy_1
19668,19668,ii2cr,105,1,2,1,-50.091462009019224,22.839727566444655,59.8349517467746,nll_glc_1,nll_uniy_1
19669,19669,ii2cr,105,1,2,2,26.02372858255964,22.839727566444655,59.8349517467746,nll_glc_1,nll_uniy_1
19670,19670,ii2cr,105,1,2,0,75.84217947411395,53.18057385332619,120.51664432053768,nll_gcc_eq_0,nll_uniy_1
19671,19671,ii2cr,105,1,2,1,99.99635669147273,53.18057385332619,120.51664432053768,nll_gcc_eq_0,nll_uniy_1
19672,19672,ii2cr,105,1,2,2,49.9687024432858,53.18057385332619,120.51664432053768,nll_gcc_eq_0,nll_uniy_1
19673,19673,ii2cr,105,1,2,0,75.74650920385187,53.171723149548285,120.49894291298183,nll_gcc_eq_1,nll_uniy_1
19674,19674,ii2cr,105,1,2,1,99.9979622811582,53.171723149548285,120.49894291298183,nll_gcc_eq_1,nll_uniy_1
19675,19675,ii2cr,105,1,2,2,49.99851716122468,53.171723149548285,120.49894291298183,nll_gcc_eq_1,nll_uniy_1
19676,19676,ii2cr,105,1,2,0,28.90723978054273,47.55206019422228,109.25961700232985,nll_gcc_eq_2,nll_uniy_1
19677,19677,ii2cr,105,1,2,1,99.97955588761894,47.55206019422228,109.25961700232985,nll_gcc_eq_2,nll_uniy_1
19678,19678,ii2cr,105,1,2,2,49.994143047688986,47.55206019422228,109.25961700232985,nll_gcc_eq_2,nll_uniy_1
19679,19679,ii2cr,105,1,2,0,75.68157819331796,53.17240194632797,120.50030050654124,nll_gcc_eq_3,nll_uniy_1
19680,19680,ii2cr,105,1,2,1,99.99131479594035,53.17240194632797,120.50030050654124,nll_gcc_eq_3,nll_uniy_1
19681,19681,ii2cr,105,1,2,2,49.999138710634476,53.17240194632797,120.50030050654124,nll_gcc_eq_3,nll_uniy_1
19682,19682,ii2cr,105,1,3,0,45.41715972892988,50.201072614470384,109.83914297153099,nll_unix_0,nll_uniy_1
19683,19683,ii2cr,105,1,3,1,49.995165052398974,50.201072614470384,109.83914297153099,nll_unix_0,nll_uniy_1
19684,19684,ii2cr,105,1,3,0,55.45407609848259,39.829835498541605,89.09666873967342,nll_unix_1,nll_uniy_1
19685,19685,ii2cr,105,1,3,1,49.98856799196145,39.829835498541605,89.09666873967342,nll_unix_1,nll_uniy_1
19686,19686,ii2cr,105,1,3,0,45.247936317509286,65.00493183819303,139.44686141897623,nll_uniy_0,nll_uniy_1
19687,19687,ii2cr,105,1,3,1,49.99864459347887,65.00493183819303,139.44686141897623,nll_uniy_0,nll_uniy_1
19688,19688,ii2cr,105,1,3,0,54.557071951256816,20.158770719319087,49.75453918122836,nll_uniy_1,nll_uniy_1
19689,19689,ii2cr,105,1,3,1,21.362329878182926,20.158770719319087,49.75453918122836,nll_uniy_1,nll_uniy_1
19690,19690,ii2cr,105,1,3,0,-0.9999999308195198,39.83599890689013,93.82749442766556,nll_glc_0,nll_uniy_1
19691,19691,ii2cr,105,1,3,1,54.926178184906185,39.83599890689013,93.82749442766556,nll_glc_0,nll_uniy_1
19692,19692,ii2cr,105,1,3,2,49.99776994720791,39.83599890689013,93.82749442766556,nll_glc_0,nll_uniy_1
19693,19693,ii2cr,105,1,3,0,0.2705652052339913,18.229501619790216,50.614499853465716,nll_glc_1,nll_uniy_1
19694,19694,ii2cr,105,1,3,1,-65.5515890983274,18.229501619790216,50.614499853465716,nll_glc_1,nll_uniy_1
19695,19695,ii2cr,105,1,3,2,19.050923414335166,18.229501619790216,50.614499853465716,nll_glc_1,nll_uniy_1
19696,19696,ii2cr,105,1,3,0,57.219928483831865,54.783859193321675,123.72321500052864,nll_gcc_eq_0,nll_uniy_1
19697,19697,ii2cr,105,1,3,1,99.99974467969791,54.783859193321675,123.72321500052864,nll_gcc_eq_0,nll_uniy_1
19698,19698,ii2cr,105,1,3,2,49.9990708595846,54.783859193321675,123.72321500052864,nll_gcc_eq_0,nll_uniy_1
19699,19699,ii2cr,105,1,3,0,57.246452746883705,54.78515546299413,123.72580753987353,nll_gcc_eq_1,nll_uniy_1
19700,19700,ii2cr,105,1,3,1,99.99518194095215,54.78515546299413,123.72580753987353,nll_gcc_eq_1,nll_uniy_1
19701,19701,ii2cr,105,1,3,2,49.99642586006937,54.78515546299413,123.72580753987353,nll_gcc_eq_1,nll_uniy_1
19702,19702,ii2cr,105,1,3,0,47.62910036938256,46.83759963141488,107.83069587671505,nll_gcc_eq_2,nll_uniy_1
19703,19703,ii2cr,105,1,3,1,99.96735287621513,46.83759963141488,107.83069587671505,nll_gcc_eq_2,nll_uniy_1
19704,19704,ii2cr,105,1,3,2,49.97322260834417,46.83759963141488,107.83069587671505,nll_gcc_eq_2,nll_uniy_1
19705,19705,ii2cr,105,1,3,0,56.92565228949741,54.795089404217116,123.74567542231951,nll_gcc_eq_3,nll_uniy_1
19706,19706,ii2cr,105,1,3,1,99.90305248245508,54.795089404217116,123.74567542231951,nll_gcc_eq_3,nll_uniy_1
19707,19707,ii2cr,105,1,3,2,49.999844153725384,54.795089404217116,123.74567542231951,nll_gcc_eq_3,nll_uniy_1
19708,19708,ii2cr,105,1,4,0,37.433515599700215,45.62107249217767,100.67914272694551,nll_unix_0,nll_uniy_1
19709,19709,ii2cr,105,1,4,1,49.99502852864293,45.62107249217767,100.67914272694551,nll_unix_0,nll_uniy_1
19710,19710,ii2cr,105,1,4,0,63.025517024195096,42.42527044558144,94.28753863375307,nll_unix_1,nll_uniy_1
19711,19711,ii2cr,105,1,4,1,49.97432836319848,42.42527044558144,94.28753863375307,nll_unix_1,nll_uniy_1
19712,19712,ii2cr,105,1,4,0,39.4229173020945,64.10747538720909,137.65194851700838,nll_uniy_0,nll_uniy_1
19713,19713,ii2cr,105,1,4,1,49.99609883718678,64.10747538720909,137.65194851700838,nll_uniy_0,nll_uniy_1
19714,19714,ii2cr,105,1,4,0,57.863565051491506,19.295129789553364,48.02725732169692,nll_uniy_1,nll_uniy_1
19715,19715,ii2cr,105,1,4,1,20.709451609074787,19.295129789553364,48.02725732169692,nll_uniy_1,nll_uniy_1
19716,19716,ii2cr,105,1,4,0,-0.9999998337433342,42.436917444358336,99.02933150260195,nll_glc_0,nll_uniy_1
19717,19717,ii2cr,105,1,4,1,62.28516197515131,42.436917444358336,99.02933150260195,nll_glc_0,nll_uniy_1
19718,19718,ii2cr,105,1,4,2,49.99973846251321,42.436917444358336,99.02933150260195,nll_glc_0,nll_uniy_1
19719,19719,ii2cr,105,1,4,0,0.09143792607179724,19.092748690313197,52.34099399451168,nll_glc_1,nll_uniy_1
19720,19720,ii2cr,105,1,4,1,-62.22707152875929,19.092748690313197,52.34099399451168,nll_glc_1,nll_uniy_1
19721,19721,ii2cr,105,1,4,2,20.32054253259579,19.092748690313197,52.34099399451168,nll_glc_1,nll_uniy_1
19722,19722,ii2cr,105,1,4,0,47.9570019487105,50.914998295402434,115.98549320469013,nll_gcc_eq_0,nll_uniy_1
19723,19723,ii2cr,105,1,4,1,99.9867560132667,50.914998295402434,115.98549320469013,nll_gcc_eq_0,nll_uniy_1
19724,19724,ii2cr,105,1,4,2,49.99029162156413,50.914998295402434,115.98549320469013,nll_gcc_eq_0,nll_uniy_1
19725,19725,ii2cr,105,1,4,0,47.59674467599357,50.911109206033345,115.97771502595195,nll_gcc_eq_1,nll_uniy_1
19726,19726,ii2cr,105,1,4,1,99.9971054972184,50.911109206033345,115.97771502595195,nll_gcc_eq_1,nll_uniy_1
19727,19727,ii2cr,105,1,4,2,49.99646080893206,50.911109206033345,115.97771502595195,nll_gcc_eq_1,nll_uniy_1
19728,19728,ii2cr,105,1,4,0,54.27886180503912,48.264459782000685,110.68441617788669,nll_gcc_eq_2,nll_uniy_1
19729,19729,ii2cr,105,1,4,1,99.99942546916613,48.264459782000685,110.68441617788669,nll_gcc_eq_2,nll_uniy_1
19730,19730,ii2cr,105,1,4,2,49.998817891804244,48.264459782000685,110.68441617788669,nll_gcc_eq_2,nll_uniy_1
19731,19731,ii2cr,105,1,4,0,47.72739303201383,50.914209547096945,115.98391570807915,nll_gcc_eq_3,nll_uniy_1
19732,19732,ii2cr,105,1,4,1,99.976248529832,50.914209547096945,115.98391570807915,nll_gcc_eq_3,nll_uniy_1
19733,19733,ii2cr,105,1,4,2,49.99452955419253,50.914209547096945,115.98391570807915,nll_gcc_eq_3,nll_uniy_1
19734,19734,ii2cr,105,1,5,0,38.30962030707849,49.887512763469594,109.21202326952937,nll_unix_0,nll_glc_1
19735,19735,ii2cr,105,1,5,1,49.998910973191784,49.887512763469594,109.21202326952937,nll_unix_0,nll_glc_1
19736,19736,ii2cr,105,1,5,0,62.61731672996628,38.46187954157063,86.36075682573144,nll_unix_1,nll_glc_1
19737,19737,ii2cr,105,1,5,1,49.975677540061405,38.46187954157063,86.36075682573144,nll_unix_1,nll_glc_1
19738,19738,ii2cr,105,1,5,0,39.33474805644094,65.63228093967858,140.7015596219473,nll_uniy_0,nll_glc_1
19739,19739,ii2cr,105,1,5,1,49.99815912475973,65.63228093967858,140.7015596219473,nll_uniy_0,nll_glc_1
19740,19740,ii2cr,105,1,5,0,58.79933640763185,13.65500109038643,36.746999923363035,nll_uniy_1,nll_glc_1
19741,19741,ii2cr,105,1,5,1,13.509989305819108,13.65500109038643,36.746999923363035,nll_uniy_1,nll_glc_1
19742,19742,ii2cr,105,1,5,0,-0.9999999992129032,38.468933653029296,91.09336391994391,nll_glc_0,nll_glc_1
19743,19743,ii2cr,105,1,5,1,63.686529119669096,38.468933653029296,91.09336391994391,nll_glc_0,nll_glc_1
19744,19744,ii2cr,105,1,5,2,49.97513100201724,38.468933653029296,91.09336391994391,nll_glc_0,nll_glc_1
19745,19745,ii2cr,105,1,5,0,0.2438316616265777,10.600782628234649,35.35706187035458,nll_glc_1,nll_glc_1
19746,19746,ii2cr,105,1,5,1,-69.73339793820492,10.600782628234649,35.35706187035458,nll_glc_1,nll_glc_1
19747,19747,ii2cr,105,1,5,2,10.552248242967847,10.600782628234649,35.35706187035458,nll_glc_1,nll_glc_1
19748,19748,ii2cr,105,1,5,0,49.86567484065422,55.117651368652346,124.39079935118995,nll_gcc_eq_0,nll_glc_1
19749,19749,ii2cr,105,1,5,1,99.97612741274614,55.117651368652346,124.39079935118995,nll_gcc_eq_0,nll_glc_1
19750,19750,ii2cr,105,1,5,2,49.974060990852976,55.117651368652346,124.39079935118995,nll_gcc_eq_0,nll_glc_1
19751,19751,ii2cr,105,1,5,0,49.217840957816456,55.108236989771,124.37197059342728,nll_gcc_eq_1,nll_glc_1
19752,19752,ii2cr,105,1,5,1,99.96639499852093,55.108236989771,124.37197059342728,nll_gcc_eq_1,nll_glc_1
19753,19753,ii2cr,105,1,5,2,49.99370367004072,55.108236989771,124.37197059342728,nll_gcc_eq_1,nll_glc_1
19754,19754,ii2cr,105,1,5,0,56.84522133911896,45.710213808684685,105.57592423125469,nll_gcc_eq_2,nll_glc_1
19755,19755,ii2cr,105,1,5,1,99.95519605838415,45.710213808684685,105.57592423125469,nll_gcc_eq_2,nll_glc_1
19756,19756,ii2cr,105,1,5,2,49.98564079984793,45.710213808684685,105.57592423125469,nll_gcc_eq_2,nll_glc_1
19757,19757,ii2cr,105,1,5,0,49.36122103905046,55.10708944409557,124.36967550207643,nll_gcc_eq_3,nll_glc_1
19758,19758,ii2cr,105,1,5,1,99.96945080995836,55.10708944409557,124.36967550207643,nll_gcc_eq_3,nll_glc_1
19759,19759,ii2cr,105,1,5,2,49.99690484607104,55.10708944409557,124.36967550207643,nll_gcc_eq_3,nll_glc_1
